economy,countrycode,Region,Income group,WBL Report Year,WBL_index,GR1_mobility,GR2_workplace,GR3_pay,GR4_marriage,GR5_parenthood,GR6_entrep,GR7_assets,GR8_pension,gr1_1passpmrd,gr1_2trvlctrymrd,gr1_3trvlhmmrd,gr1_4whlivemrd,gr2_5profhmmrd,gr2_6nondiscempl,gr2_7sexhrssemp,gr2_8sexcomb,gr3_9eqremunval,gr3_10nprgeqnight,gr3_11jobshazard,gr3_12industry,gr4_13obeymrd,gr4_14hhmrd,gr4_15domleg,gr4_16dvrcjdgmnt,gr4_17equalremarr,gr5_18wpdleave14,gr5_19govleaveprov,gr5_20patleave,gr5_21paidprntl,gr5_22pregdism,gr6_23cntrcthmmrd,gr6_24regbusmrd,gr6_25bnkaccmrd,gr6_26disgend,gr7_27prtyeqownmrdbth,gr7_28prtyeqsondght,gr7_29prtyeqsuvrspse,gr7_30prtylegadmin,gr7_31valnonmntry,gr8_32retagequal,gr8_33penagequal,gr8_34mandagequal,gr8_35carecredit
Ireland,IRL,High income: OECD,High income,1973,55,75,25,50,40,20,75,80,75,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1974,55,75,25,50,40,20,75,80,75,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1975,55,75,25,50,40,20,75,80,75,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1976,58.1,75,25,75,40,20,75,80,75,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1977,58.1,75,25,75,40,20,75,80,75,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1978,60.6,75,25,75,40,40,75,80,75,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1979,63.8,75,50,75,40,40,75,80,75,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1980,63.8,75,50,75,40,40,75,80,75,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1981,63.8,75,50,75,40,40,75,80,75,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1982,69.4,75,50,100,40,60,75,80,75,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1983,71.9,75,50,100,60,60,75,80,75,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1984,71.9,75,50,100,60,60,75,80,75,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1985,71.9,75,50,100,60,60,75,80,75,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1986,71.9,75,50,100,60,60,75,80,75,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1987,71.9,75,50,100,60,60,75,80,75,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1988,75,100,50,100,60,60,75,80,75,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1989,75,100,50,100,60,60,75,80,75,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1990,75,100,50,100,60,60,75,80,75,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1991,75,100,50,100,60,60,75,80,75,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1992,75,100,50,100,60,60,75,80,75,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1993,75,100,50,100,60,60,75,80,75,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1994,75,100,50,100,60,60,75,80,75,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
Ireland,IRL,High income: OECD,High income,1995,78.1,100,50,100,60,60,75,80,100,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
Ireland,IRL,High income: OECD,High income,1996,78.1,100,50,100,60,60,75,80,100,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
Ireland,IRL,High income: OECD,High income,1997,83.1,100,50,100,100,60,75,80,100,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
Ireland,IRL,High income: OECD,High income,1998,85.6,100,50,100,100,60,75,100,100,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,1999,85.6,100,50,100,100,60,75,100,100,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2000,91.9,100,100,100,100,60,75,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2001,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2002,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2003,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2004,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2005,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2006,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2007,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2008,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2009,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2010,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2011,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2012,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2013,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2014,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2015,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2016,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2017,95,100,100,100,100,60,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2018,97.5,100,100,100,100,80,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2019,97.5,100,100,100,100,80,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2020,97.5,100,100,100,100,80,100,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1971,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1972,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1973,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1974,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1975,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1976,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1977,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1978,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1979,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1980,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1981,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1982,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1983,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1984,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1985,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1986,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1987,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1988,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1989,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1990,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1991,29.4,0,0,50,0,20,75,40,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1992,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1993,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1994,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1995,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1996,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1997,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1998,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1999,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2000,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2001,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2002,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2003,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2004,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2005,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2006,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2007,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2008,26.3,0,0,50,0,20,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2009,28.8,0,0,50,0,40,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2010,28.8,0,0,50,0,40,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2011,28.8,0,0,50,0,40,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2012,28.8,0,0,50,0,40,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2013,28.8,0,0,50,0,40,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2014,28.8,0,0,50,0,40,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2015,31.3,0,0,50,0,60,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2016,31.3,0,0,50,0,60,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2017,31.3,0,0,50,0,60,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2018,31.3,0,0,50,0,60,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2019,31.3,0,0,50,0,60,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2020,31.3,0,0,50,0,60,75,40,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
Iraq,IRQ,Middle East & North Africa,Upper middle income,1971,26.9,0,25,0,0,0,75,40,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,1972,26.9,0,25,0,0,0,75,40,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,1973,26.9,0,25,0,0,0,75,40,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,1974,26.9,0,25,0,0,0,75,40,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,1975,26.9,0,25,0,0,0,75,40,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,1976,26.9,0,25,0,0,0,75,40,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,1977,26.9,0,25,0,0,0,75,40,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,1978,26.9,0,25,0,0,0,75,40,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,1979,26.9,0,25,0,0,0,75,40,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,1980,26.9,0,25,0,0,0,75,40,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,1981,26.9,0,25,0,0,0,75,40,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,1982,26.9,0,25,0,0,0,75,40,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,1983,26.9,0,25,0,0,0,75,40,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,1984,26.9,0,25,0,0,0,75,40,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
